Inventory Level,Price,Discount,day,month,weekday,lag_1,lag_7,rolling_mean_7,rolling_mean_14,Units Sold
58,90.47,10,24,9,5,403.0,55.0,203.0,166.42857142857142,38
300,33.73,0,25,9,6,38.0,263.0,199.14285714285714,179.35714285714286,236
139,75.88,20,25,9,6,236.0,451.0,136.0,171.28571428571428,9
388,92.77,0,25,9,6,9.0,15.0,147.28571428571428,176.92857142857142,94
345,81.24,15,25,9,6,94.0,250.0,121.42857142857143,159.5,69
239,77.08,10,25,9,6,69.0,1.0,134.71428571428572,152.57142857142858,94
397,53.44,20,26,9,0,94.0,403.0,109.28571428571429,157.35714285714286,225
415,91.54,20,26,9,0,225.0,38.0,125.0,164.0,148
283,11.6,20,26,9,0,148.0,236.0,110.71428571428571,154.92857142857142,136
361,82.34,0,26,9,0,136.0,9.0,158.71428571428572,147.35714285714286,345
148,27.67,15,26,9,0,345.0,94.0,164.14285714285714,155.71428571428572,132
141,81.2,15,27,9,1,132.0,69.0,163.71428571428572,142.57142857142858,66
322,34.3,0,27,9,1,66.0,94.0,154.85714285714286,144.78571428571428,32
291,52.26,20,27,9,1,32.0,225.0,136.42857142857142,122.85714285714286,96
497,61.33,15,27,9,1,96.0,148.0,121.0,123.0,40
308,72.09,10,27,9,1,40.0,136.0,116.85714285714286,113.78571428571429,107
464,39.97,5,28,9,2,107.0,345.0,124.28571428571429,141.5,397
62,66.43,10,28,9,2,397.0,132.0,108.42857142857143,136.28571428571428,21
92,20.36,15,28,9,2,21.0,66.0,107.85714285714286,135.78571428571428,62
427,27.28,15,28,9,2,62.0,32.0,146.85714285714286,150.85714285714286,305
83,88.78,10,28,9,2,305.0,96.0,137.42857142857142,136.92857142857142,30
494,28.17,15,29,9,3,30.0,40.0,138.42857142857142,129.71428571428572,47
94,39.41,10,29,9,3,47.0,107.0,133.71428571428572,125.28571428571429,74
86,27.69,0,29,9,3,74.0,397.0,88.57142857142857,106.42857142857143,81
170,61.0,10,29,9,3,81.0,21.0,96.42857142857143,102.42857142857143,76
272,43.61,15,29,9,3,76.0,62.0,117.85714285714286,112.85714285714286,212
71,80.94,15,30,9,4,212.0,305.0,76.28571428571429,111.57142857142857,14
356,18.18,20,30,9,4,14.0,30.0,96.85714285714286,117.14285714285714,174
200,93.31,10,30,9,4,174.0,47.0,110.71428571428571,124.57142857142857,144
118,55.07,10,30,9,4,144.0,74.0,116.42857142857143,125.07142857142857,114
474,80.31,10,30,9,4,114.0,81.0,130.71428571428572,109.64285714285714,181
496,53.62,0,1,10,5,181.0,76.0,173.14285714285714,134.78571428571428,373
114,46.81,0,1,10,5,373.0,212.0,144.57142857142858,131.21428571428572,12
337,49.68,5,1,10,5,12.0,14.0,157.71428571428572,117.0,106
368,47.04,10,1,10,5,106.0,174.0,165.85714285714286,131.35714285714286,231
197,37.26,20,1,10,5,231.0,144.0,167.42857142857142,139.07142857142858,155
452,30.0,20,2,10,6,155.0,114.0,160.0,138.21428571428572,62
231,14.72,20,2,10,6,62.0,181.0,146.85714285714286,138.78571428571428,89
261,47.43,20,2,10,6,89.0,373.0,97.42857142857143,135.28571428571428,27
68,47.57,10,2,10,6,27.0,12.0,98.0,121.28571428571429,16
91,50.6,20,2,10,6,16.0,106.0,88.85714285714286,123.28571428571429,42
59,42.45,15,3,10,0,42.0,231.0,56.857142857142854,111.35714285714286,7
332,13.43,5,3,10,0,7.0,155.0,43.857142857142854,105.64285714285714,64
442,60.04,20,3,10,0,64.0,62.0,39.42857142857143,99.71428571428571,31
136,90.76,0,3,10,0,31.0,89.0,45.857142857142854,96.35714285714286,134
488,69.81,20,3,10,0,134.0,27.0,88.57142857142857,93.0,326
192,37.31,5,4,10,1,326.0,16.0,99.85714285714286,98.92857142857143,95
414,29.7,15,4,10,1,95.0,42.0,120.85714285714286,104.85714285714286,189
415,49.79,10,4,10,1,189.0,7.0,172.71428571428572,114.78571428571429,370
206,56.66,15,4,10,1,370.0,64.0,192.85714285714286,118.35714285714286,205
96,20.36,15,4,10,1,205.0,31.0,194.85714285714286,117.14285714285714,45
83,48.72,10,5,10,2,45.0,134.0,184.14285714285714,115.0,59
60,82.5,20,5,10,2,59.0,326.0,141.42857142857142,115.0,27
176,40.86,5,5,10,2,27.0,95.0,133.42857142857142,116.64285714285714,39
179,67.61,0,5,10,2,39.0,189.0,120.42857142857143,120.64285714285714,98
494,39.82,10,5,10,2,98.0,370.0,123.57142857142857,148.14285714285714,392
113,62.92,20,6,10,3,392.0,205.0,99.42857142857143,146.14285714285714,36
215,64.42,15,6,10,3,36.0,45.0,97.28571428571429,146.07142857142858,30
94,50.05,5,6,10,3,30.0,59.0,97.57142857142857,140.85714285714286,61
300,82.45,10,6,10,3,61.0,27.0,99.57142857142857,120.5,41
243,48.02,10,6,10,3,41.0,39.0,124.42857142857143,128.92857142857142,213
497,37.75,15,7,10,4,213.0,98.0,115.85714285714286,118.14285714285714,38
158,40.86,0,7,10,4,38.0,392.0,60.285714285714285,91.92857142857143,3
155,39.24,15,7,10,4,3.0,36.0,55.142857142857146,77.28571428571429,0
77,76.17,20,7,10,4,0.0,30.0,58.0,77.64285714285714,50
265,76.83,20,7,10,4,50.0,61.0,75.71428571428571,86.64285714285714,185
92,46.63,5,8,10,5,185.0,41.0,75.42857142857143,87.5,39
227,69.47,5,8,10,5,39.0,213.0,56.57142857142857,90.5,81
255,62.19,5,8,10,5,81.0,38.0,57.285714285714285,86.57142857142857,43
498,45.22,20,8,10,5,43.0,3.0,112.71428571428571,86.5,391
140,29.52,0,8,10,5,391.0,0.0,116.42857142857143,85.78571428571429,26
300,59.48,0,9,10,6,26.0,50.0,146.28571428571428,102.14285714285714,259
78,44.74,5,9,10,6,259.0,185.0,128.57142857142858,102.14285714285714,61
433,32.59,20,9,10,6,61.0,39.0,137.0,106.21428571428571,98
452,82.17,15,9,10,6,98.0,81.0,148.28571428571428,102.42857142857143,160
149,22.35,15,9,10,6,160.0,43.0,154.28571428571428,105.78571428571429,85
397,21.95,0,10,10,0,85.0,391.0,143.42857142857142,128.07142857142858,315
494,33.21,15,10,10,0,315.0,26.0,153.0,134.71428571428572,93
280,13.94,20,10,10,0,93.0,259.0,130.14285714285714,138.21428571428572,99
419,13.72,5,10,10,0,99.0,61.0,144.0,136.28571428571428,158
151,72.45,0,10,10,0,158.0,98.0,139.28571428571428,138.14285714285714,65
198,29.7,0,11,10,1,65.0,160.0,125.28571428571429,136.78571428571428,62
413,26.13,20,11,10,1,62.0,85.0,127.42857142857143,140.85714285714286,100
303,85.12,5,11,10,1,100.0,315.0,120.0,131.71428571428572,263
271,32.35,5,11,10,1,263.0,93.0,123.0,138.0,114
186,86.0,5,11,10,1,114.0,99.0,125.57142857142857,127.85714285714286,117
103,52.94,5,12,10,2,117.0,158.0,104.0,124.0,7
310,43.42,10,12,10,2,7.0,65.0,134.42857142857142,136.85714285714286,278
79,12.25,5,12,10,2,278.0,62.0,135.28571428571428,130.28571428571428,68
280,94.55,0,12,10,2,68.0,100.0,136.85714285714286,132.14285714285714,111
332,63.96,5,12,10,2,111.0,263.0,99.85714285714286,109.92857142857143,4
241,80.7,20,13,10,3,4.0,114.0,102.85714285714286,112.92857142857143,135
402,67.98,5,13,10,3,135.0,117.0,111.71428571428571,118.64285714285714,179
264,91.11,0,13,10,3,179.0,7.0,137.42857142857142,120.71428571428571,187
125,99.32,5,13,10,3,187.0,278.0,109.71428571428571,122.07142857142857,84
88,91.53,0,13,10,3,84.0,68.0,112.28571428571429,123.78571428571429,86
496,38.75,20,14,10,4,86.0,111.0,163.71428571428572,150.28571428571428,471
125,80.65,10,14,10,4,471.0,4.0,173.57142857142858,136.71428571428572,73
459,88.36,15,14,10,4,73.0,135.0,171.71428571428572,137.28571428571428,122
166,17.3,15,14,10,4,122.0,179.0,164.28571428571428,138.0,127
152,97.66,20,14,10,4,127.0,187.0,138.85714285714286,138.14285714285714,9
414,42.49,20,15,10,5,9.0,84.0,142.14285714285714,125.92857142857143,107
185,40.49,20,15,10,5,107.0,86.0,135.71428571428572,124.0,41
486,45.73,20,15,10,5,41.0,471.0,134.57142857142858,149.14285714285714,463
140,32.87,15,15,10,5,463.0,73.0,135.85714285714286,154.71428571428572,82
497,87.09,0,15,10,5,82.0,122.0,165.0,168.35714285714286,326
207,78.63,20,16,10,6,326.0,127.0,162.0,163.14285714285714,106
196,27.83,15,16,10,6,106.0,9.0,187.42857142857142,163.14285714285714,187
252,47.46,15,16,10,6,187.0,107.0,196.28571428571428,169.21428571428572,169
177,93.45,0,16,10,6,169.0,41.0,206.71428571428572,171.21428571428572,114
381,24.12,5,16,10,6,114.0,463.0,169.14285714285714,151.85714285714286,200
478,76.05,5,17,10,0,200.0,82.0,191.85714285714286,163.85714285714286,241
217,50.34,0,17,10,0,241.0,326.0,146.71428571428572,155.85714285714286,10
208,33.4,10,17,10,0,10.0,106.0,159.85714285714286,160.92857142857142,198
469,65.38,15,17,10,0,198.0,187.0,138.28571428571428,162.85714285714286,36
171,81.85,20,17,10,0,36.0,169.0,123.85714285714286,160.07142857142858,68
105,65.64,20,18,10,1,68.0,114.0,115.85714285714286,161.28571428571428,58
440,96.26,5,18,10,1,58.0,200.0,149.14285714285714,159.14285714285714,433
96,53.07,15,18,10,1,433.0,241.0,115.0,153.42857142857142,2
78,31.34,20,18,10,1,2.0,10.0,116.71428571428571,131.71428571428572,22
269,50.32,0,18,10,1,22.0,198.0,109.28571428571429,134.57142857142858,146
379,57.0,15,19,10,2,146.0,36.0,140.28571428571428,139.28571428571428,253
318,58.64,10,19,10,2,253.0,68.0,136.42857142857142,130.14285714285714,41
131,91.82,0,19,10,2,41.0,58.0,137.85714285714286,126.85714285714286,68
310,42.44,10,19,10,2,68.0,433.0,86.57142857142857,117.85714285714286,74
250,75.69,0,19,10,2,74.0,2.0,121.42857142857143,118.21428571428571,246
92,99.52,0,20,10,3,246.0,22.0,125.71428571428571,121.21428571428571,52
131,41.68,20,20,10,3,52.0,146.0,116.28571428571429,112.78571428571429,80
500,88.2,20,20,10,3,80.0,253.0,82.85714285714286,111.57142857142857,19
133,43.89,10,20,10,3,19.0,41.0,94.57142857142857,115.5,123
431,39.66,20,20,10,3,123.0,68.0,93.57142857142857,115.71428571428571,61
102,68.79,20,21,10,4,61.0,74.0,93.0,89.78571428571429,70
179,59.05,20,21,10,4,70.0,246.0,62.857142857142854,92.14285714285714,35
218,33.7,15,21,10,4,35.0,52.0,82.0,103.85714285714286,186
294,37.25,5,21,10,4,186.0,80.0,87.42857142857143,101.85714285714286,118
458,96.81,15,21,10,4,118.0,19.0,105.28571428571429,94.07142857142857,144
342,43.97,15,22,10,5,144.0,123.0,111.57142857142857,103.07142857142857,167
487,39.05,15,22,10,5,167.0,61.0,108.57142857142857,101.07142857142857,40
442,38.17,20,22,10,5,40.0,70.0,111.42857142857143,102.21428571428571,90
61,64.59,10,22,10,5,90.0,35.0,113.57142857142857,88.21428571428571,50
232,24.59,5,22,10,5,50.0,186.0,112.42857142857143,97.21428571428571,178
124,25.92,10,23,10,6,178.0,118.0,106.71428571428571,97.07142857142857,78
120,16.02,20,23,10,6,78.0,144.0,94.42857142857143,99.85714285714286,58
246,38.13,20,23,10,6,58.0,167.0,89.0,100.28571428571429,129
378,69.16,20,23,10,6,129.0,40.0,110.85714285714286,109.71428571428571,193
380,69.17,0,23,10,6,193.0,90.0,134.85714285714286,123.14285714285714,258
437,11.69,0,24,10,0,258.0,50.0,186.28571428571428,149.92857142857142,410
76,48.35,5,24,10,0,410.0,178.0,161.28571428571428,136.85714285714286,3
336,36.75,10,24,10,0,3.0,78.0,192.71428571428572,149.71428571428572,298
449,17.35,15,24,10,0,298.0,58.0,247.14285714285714,170.78571428571428,439
70,62.09,10,24,10,0,439.0,129.0,235.42857142857142,162.21428571428572,47
181,61.02,20,25,10,1,47.0,193.0,231.71428571428572,171.28571428571428,167
494,65.61,20,25,10,1,167.0,258.0,229.14285714285714,182.0,240
177,58.11,10,25,10,1,240.0,410.0,195.42857142857142,190.85714285714286,174
124,45.32,5,25,10,1,174.0,3.0,199.85714285714286,180.57142857142858,34
430,26.7,10,25,10,1,34.0,298.0,192.0,192.35714285714286,243
187,57.93,0,26,10,2,243.0,439.0,140.0,193.57142857142858,75
78,56.03,20,26,10,2,75.0,47.0,138.71428571428572,187.07142857142858,38
363,90.54,0,26,10,2,38.0,167.0,138.57142857142858,185.14285714285714,166
247,44.75,20,26,10,2,166.0,240.0,104.71428571428571,166.92857142857142,3
180,88.57,10,26,10,2,3.0,174.0,88.85714285714286,142.14285714285714,63
484,15.5,15,27,10,3,63.0,34.0,88.42857142857143,144.14285714285714,31
267,42.8,10,27,10,3,31.0,243.0,54.142857142857146,123.07142857142857,3
121,96.04,0,27,10,3,3.0,75.0,54.42857142857143,97.21428571428571,77
317,42.09,10,27,10,3,77.0,38.0,60.857142857142854,99.78571428571429,83
480,35.73,0,27,10,3,83.0,166.0,100.28571428571429,119.42857142857143,442
94,35.01,10,28,10,4,442.0,3.0,100.42857142857143,102.57142857142857,4
220,47.18,20,28,10,4,4.0,63.0,101.71428571428571,95.28571428571429,72
72,74.73,15,28,10,4,72.0,31.0,105.42857142857143,96.92857142857143,57
442,75.45,15,28,10,4,57.0,3.0,130.28571428571428,92.21428571428571,177
281,99.16,15,28,10,4,177.0,77.0,125.57142857142857,90.0,44
477,83.21,15,29,10,5,44.0,83.0,130.85714285714286,95.85714285714286,120
59,32.94,15,29,10,5,120.0,442.0,73.57142857142857,86.92857142857143,41
96,18.49,10,29,10,5,41.0,4.0,78.85714285714286,89.64285714285714,41
71,84.53,15,29,10,5,41.0,72.0,76.14285714285714,88.92857142857143,53
87,56.73,0,29,10,5,53.0,57.0,72.0,88.71428571428571,28
190,96.17,5,30,10,6,28.0,177.0,67.28571428571429,98.78571428571429,144
329,76.14,10,30,10,6,144.0,44.0,70.42857142857143,98.0,66
256,36.24,15,30,10,6,66.0,120.0,75.14285714285714,103.0,153
434,44.96,0,30,10,6,153.0,41.0,99.0,86.28571428571429,208
458,53.47,0,30,10,6,208.0,41.0,136.85714285714286,107.85714285714286,306
127,10.81,0,31,10,0,306.0,53.0,142.0,109.07142857142857,89
332,19.39,20,31,10,0,89.0,28.0,142.28571428571428,107.14285714285714,30
482,77.78,5,31,10,0,30.0,144.0,127.14285714285714,97.21428571428571,38
196,45.5,20,31,10,0,38.0,66.0,139.0,104.71428571428571,149
199,23.05,0,31,10,0,149.0,153.0,133.57142857142858,104.35714285714286,115
284,50.12,0,1,11,1,115.0,208.0,139.85714285714286,119.42857142857143,252
268,42.64,20,1,11,1,252.0,306.0,103.85714285714286,120.35714285714286,54
429,46.27,10,1,11,1,54.0,89.0,121.0,131.5,209
271,30.55,10,1,11,1,209.0,30.0,151.85714285714286,147.07142857142858,246
134,25.7,15,1,11,1,246.0,38.0,156.71428571428572,141.92857142857142,72
408,75.18,15,2,11,2,72.0,149.0,153.57142857142858,146.28571428571428,127
496,58.73,5,2,11,2,127.0,115.0,155.42857142857142,144.5,128
224,73.73,10,2,11,2,128.0,252.0,141.85714285714286,140.85714285714286,157
324,62.58,15,2,11,2,157.0,54.0,139.42857142857142,121.64285714285714,37
153,21.43,15,2,11,2,37.0,209.0,126.42857142857143,123.71428571428571,118
282,63.74,15,3,11,3,118.0,246.0,118.42857142857143,135.14285714285714,190
272,69.5,5,3,11,3,190.0,72.0,129.85714285714286,143.28571428571428,152
418,44.03,10,3,11,3,152.0,127.0,144.0,148.78571428571428,226
76,48.58,0,3,11,3,226.0,128.0,131.0,143.21428571428572,37
494,17.7,20,3,11,3,37.0,157.0,158.0,149.92857142857142,346
493,92.42,0,4,11,4,346.0,37.0,202.57142857142858,171.0,349
138,95.83,10,4,11,4,349.0,118.0,195.14285714285714,160.78571428571428,66
455,93.52,20,4,11,4,66.0,190.0,173.71428571428572,146.07142857142858,40
405,38.78,15,4,11,4,40.0,152.0,171.28571428571428,150.57142857142858,135
56,96.45,5,4,11,4,135.0,226.0,139.71428571428572,141.85714285714286,5
342,65.9,0,5,11,5,5.0,37.0,153.57142857142858,142.28571428571428,134
293,33.95,0,5,11,5,134.0,346.0,115.57142857142857,136.78571428571428,80
181,58.41,20,5,11,5,80.0,349.0,91.42857142857143,147.0,180
267,48.86,20,5,11,5,180.0,66.0,102.42857142857143,148.78571428571428,143
369,73.1,15,5,11,5,143.0,40.0,107.0,140.35714285714286,72
242,85.65,0,6,11,6,72.0,135.0,91.71428571428571,131.5,28
263,44.73,5,6,11,6,28.0,5.0,105.42857142857143,122.57142857142857,101
208,73.1,0,6,11,6,101.0,134.0,89.28571428571429,121.42857142857143,21
431,86.02,10,6,11,6,21.0,80.0,127.42857142857143,121.5,347
277,97.48,15,6,11,6,347.0,180.0,131.71428571428572,111.57142857142857,210
132,76.2,15,7,11,0,210.0,143.0,118.57142857142857,110.5,51
271,31.33,5,7,11,0,51.0,72.0,144.57142857142858,125.78571428571429,254
210,94.1,5,7,11,0,254.0,28.0,159.0,125.35714285714286,129
205,45.36,5,7,11,0,129.0,101.0,158.57142857142858,132.0,98
298,19.85,5,7,11,0,98.0,21.0,171.85714285714286,130.57142857142858,114
377,89.01,10,8,11,1,114.0,347.0,138.0,132.71428571428572,110
235,24.12,0,8,11,1,110.0,210.0,130.14285714285714,130.92857142857142,155
318,12.59,5,8,11,1,155.0,51.0,149.14285714285714,133.85714285714286,184
100,16.35,5,8,11,1,184.0,254.0,126.57142857142857,135.57142857142858,96
477,96.34,15,8,11,1,96.0,129.0,115.28571428571429,137.14285714285714,50
154,67.03,0,9,11,2,50.0,98.0,115.71428571428571,137.14285714285714,101
435,40.53,15,9,11,2,101.0,114.0,148.57142857142858,160.21428571428572,344
220,69.15,0,9,11,2,344.0,110.0,143.14285714285714,140.57142857142858,72
104,66.39,5,9,11,2,72.0,155.0,123.42857142857143,126.78571428571429,17
436,33.03,5,9,11,2,17.0,184.0,153.57142857142858,151.35714285714286,395
313,84.76,20,10,11,3,395.0,96.0,142.14285714285714,134.35714285714286,16
139,39.3,20,10,11,3,16.0,50.0,149.28571428571428,132.28571428571428,100
107,14.43,5,10,11,3,100.0,101.0,135.0,125.35714285714286,1
88,55.65,5,10,11,3,1.0,344.0,94.57142857142857,121.57142857142857,61
193,81.12,5,10,11,3,61.0,72.0,99.28571428571429,121.21428571428571,105
307,46.48,5,11,11,4,105.0,17.0,111.71428571428571,117.57142857142857,104
471,79.87,10,11,11,4,104.0,395.0,66.28571428571429,109.92857142857143,77
210,62.68,5,11,11,4,77.0,16.0,84.57142857142857,113.35714285714286,144
252,57.54,0,11,11,4,144.0,100.0,80.42857142857143,114.85714285714286,71
282,52.97,0,11,11,4,71.0,1.0,88.28571428571429,111.64285714285714,56
227,70.6,5,12,11,5,56.0,61.0,110.42857142857143,102.5,216
489,44.61,20,12,11,5,216.0,105.0,110.0,104.64285714285714,102
276,76.15,20,12,11,5,102.0,104.0,97.42857142857143,104.57142857142857,16
142,25.85,10,12,11,5,16.0,77.0,95.14285714285714,80.71428571428571,61
282,76.35,0,12,11,5,61.0,144.0,89.85714285714286,87.21428571428571,107
54,58.57,20,13,11,6,107.0,71.0,84.14285714285714,82.28571428571429,31
193,37.62,15,13,11,6,31.0,56.0,77.71428571428571,83.0,11
447,30.35,5,13,11,6,11.0,216.0,92.71428571428571,101.57142857142857,321
393,65.17,5,13,11,6,321.0,102.0,88.42857142857143,99.21428571428571,72
143,31.2,15,13,11,6,72.0,16.0,96.0,96.71428571428571,69
181,21.83,15,14,11,0,69.0,61.0,95.85714285714286,95.5,60
187,71.08,20,14,11,0,60.0,107.0,95.0,92.42857142857143,101
184,13.61,10,14,11,0,101.0,31.0,112.28571428571429,98.21428571428571,152
471,74.49,15,14,11,0,152.0,11.0,142.28571428571428,110.0,221
264,16.61,5,14,11,0,221.0,321.0,114.57142857142857,103.64285714285714,127
498,30.6,15,15,11,1,127.0,72.0,157.14285714285714,122.78571428571429,370
57,13.03,5,15,11,1,370.0,69.0,153.57142857142858,124.78571428571429,44
407,22.76,10,15,11,1,44.0,60.0,178.28571428571428,137.07142857142858,233
464,30.75,0,15,11,1,233.0,101.0,190.71428571428572,142.85714285714286,188
134,11.87,0,15,11,1,188.0,152.0,177.57142857142858,144.92857142857142,60
476,43.8,20,16,11,2,60.0,221.0,163.28571428571428,152.78571428571428,121
459,47.11,20,16,11,2,121.0,127.0,205.42857142857142,160.0,422
174,49.36,20,16,11,2,422.0,370.0,169.28571428571428,163.21428571428572,117
176,91.42,20,16,11,2,117.0,44.0,166.42857142857142,160.0,24
423,68.92,0,16,11,2,24.0,233.0,192.0,185.14285714285714,412
270,29.88,15,17,11,3,412.0,188.0,184.85714285714286,187.78571428571428,138
488,59.38,5,17,11,3,138.0,60.0,192.71428571428572,185.14285714285714,115
50,48.95,15,17,11,3,115.0,121.0,179.57142857142858,171.42857142857142,29
121,56.49,0,17,11,3,29.0,422.0,131.14285714285714,168.28571428571428,83
439,65.86,15,17,11,3,83.0,117.0,148.42857142857142,158.85714285714286,238
102,51.58,15,18,11,4,238.0,24.0,153.14285714285714,159.78571428571428,57
434,98.95,5,18,11,4,57.0,412.0,94.71428571428571,143.35714285714286,3
405,48.04,20,18,11,4,3.0,138.0,82.28571428571429,133.57142857142858,51
453,20.51,0,18,11,4,51.0,115.0,91.28571428571429,142.0,178
67,82.09,0,18,11,4,178.0,29.0,90.57142857142857,135.07142857142858,24
107,69.78,15,19,11,5,24.0,83.0,88.28571428571429,109.71428571428571,67
149,49.24,0,19,11,5,67.0,238.0,58.857142857142854,103.64285714285714,32
175,58.24,15,19,11,5,32.0,57.0,66.14285714285714,109.64285714285714,108
460,82.58,5,19,11,5,108.0,3.0,108.71428571428571,101.71428571428571,301
408,47.18,15,19,11,5,301.0,51.0,148.28571428571428,115.28571428571429,328
243,64.92,20,20,11,6,328.0,178.0,138.28571428571428,114.78571428571429,108
182,45.65,5,20,11,6,108.0,24.0,142.71428571428572,116.64285714285714,55
315,67.16,0,20,11,6,55.0,67.0,149.42857142857142,118.85714285714286,114
451,90.18,5,20,11,6,114.0,32.0,202.71428571428572,130.78571428571428,405
298,71.63,0,20,11,6,405.0,108.0,210.71428571428572,138.42857142857142,164
220,25.67,20,21,11,0,164.0,301.0,187.28571428571428,148.0,137
479,66.13,5,21,11,0,137.0,328.0,143.42857142857142,145.85714285714286,21
168,55.89,5,21,11,0,21.0,108.0,144.71428571428572,141.5,117
130,91.79,10,21,11,0,117.0,55.0,151.57142857142858,147.14285714285714,103
238,84.63,20,21,11,0,103.0,114.0,161.14285714285714,155.28571428571428,181
182,62.86,5,22,11,1,181.0,405.0,123.14285714285714,162.92857142857142,139
453,10.9,5,22,11,1,139.0,164.0,120.14285714285714,165.42857142857142,143
78,84.23,0,22,11,1,143.0,137.0,103.42857142857143,145.35714285714286,20
76,34.26,20,22,11,1,20.0,21.0,101.57142857142857,122.5,8
102,38.72,20,22,11,1,8.0,117.0,89.14285714285714,116.92857142857143,30
